occid,catalognumber,family,sciname,cleanedname,eventdate,island,locality,decimalLatitude,decimallongitude,coordinateUncertaintyInMeters
32802,122417,Amastridae,Laminella sanguinea,Laminella sanguinea,1932-11-13,Oahu,"Waialua; Opaeula>Kawaiiki; Loc. 334 {Should be ""344"" -D. Chung}; mauka section",21.561996,-157.976573,50
26029,114853,Amastridae,Laminella sanguinea,Laminella sanguinea,1932-11-20,Oahu,Waianae Mts.; Popouwela; North ridge; between forks of Waieli Stream; Ridge 12; Loc. 1 {peak} 12; = W370D-2a,21.458225,-158.092485,152
27596,116976,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-01-08,Oahu,Mount Kaala>Haleauau; along trail to Kaala,21.500234,-158.113994,2285
28877,118214,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-02-24,Oahu,Waianae Mountains; Makaha; Loc. 6=Loc. W30C-16,21.505613,-158.157483,100
1285553,240819,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-02,Oahu,"Pohakea, Green Peak",21.430556,-157.795833,1807
27533,116913,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-12,Oahu,Poamoho>Helemano; Sec. 3,21.533402,-157.968113,200
32614,122252,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-12,Oahu,"North>South Helemano; Loc. 316b=""over next peak above Loc. #7. Also on Paalaa side a short distance off from the crest of the ridge""; (8)",21.545068,-157.959617,50
32615,122253,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-12,Oahu,"North>South Helemano; Loc. 316b=""over next peak above Loc. #7. Also on Paalaa side a short distance off from the crest of the ridge""; (8)",21.545068,-157.959617,50
32603,122241,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-12,Oahu,"North>South Helemano; Loc. 316a=""white apex locality, on Paalaa Slope, near crest of ridge-short distance mauka of Loc. #6""; (7)",21.545184,-157.961256,50
28833,118170,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-24,Oahu,Waianae Mountains; Makaha; Loc. 5=Loc. W30C-14,21.504523,-158.159144,100
28834,118171,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-24,Oahu,Waianae Mountains; Makaha; Loc. 5=Loc. W30C-14,21.504523,-158.159144,100
28832,118169,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-24,Oahu,Waianae Mountains; Makaha; Loc. 5=Loc. W30C-14,21.504567,-158.159145,100
28815,118152,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-24,Oahu,Waianae Mountains; Makaha; Loc. 4=Loc. W30C-13,21.504643,-158.160595,100
27643,117023,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-03-26,Oahu,"Waianae Mountains; Pukaloa; from base of 3>4 to trail... Loc. #3; off fire break trai.""",21.483356,-158.123969,100
31987,121625,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-04-02,Oahu,"Waimano Valley IV>V; Loc. 214 B = Waimano, northernmost branch ridge; Loc. #5",21.43869,-157.905899,82
34069,123662,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-05-07,Oahu,"Waikakalaua>Kipapa; Loc. 257 = ""Loc. #7; Mauka of #6 to junction with long spur from North.""",21.489954,-157.924478,147
44189,133651,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-05-14,Oahu,Waianae Mountains; Huliwai Gulch,21.452031,-158.091968,131
34355,123948,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-04,Oahu,"Waianae Mountains; Makaleha, Valley III>IV; Loc. W171 E-4 = ""Loc. #4.""",21.522195,-158.170021,50
34350,123943,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-04,Oahu,"Waianae Mountains; Makaleha, Valley IV>III; Loc. W171 E-3 = ""Loc. #3, Makaleha Valley, Westernmost dividing ridge; Ridge top a short distance mauka of #2 and makai of #4.""",21.522791,-158.169459,50
34425,124018,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-04,Oahu,"Waianae Mountains; Makaleha>Makua; Loc. W171 D-3 = ""Loc. #10, Same as #9 of this date but on the west side of the small spur and immediately below the Mokuleia-Makaleha junction.""",21.526426,-158.175291,50
34413,124006,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-04,Oahu,"Waianae Mountains; Makaleha Valley IV>Makua; Loc. W171 D-4 = ""Loc. #9, head of West Makaleha Valley, at base of Makua-Makaleha Ridge, opposite gap below West Mokuleia-Makaleha Ridge junction.",21.526458,-158.17458,100
34084,123677,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-12,Oahu,"Kipapa>Waikakalaua; Loc. 258 = ""Loc. #8 (mauka of #7), on ridge and on North slope at peak where long ridge from Central Kipapa joins from the south""",21.489867,-157.919569,75
1306367,380134,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-18,Oahu,"2 hours 50 minutes from McEldowney House opposite junction of second spur with Helemano Ridge, Kaukonahua-Poamoho Ridge, Oahu",21.558186,-158.088586,4226
33942,123535,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-06-25,Oahu,"Waianae Mountains; Kaeleku; Loc. W160 A-10 = ""Loc. #7. Head of West Mokuleia Stream. At Makaleha-mauka junction""",21.528106,-158.176499,50
35026,124596,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-07-08,Oahu,"Poamoho; Central Poamoho; Loc. 284 A = ""North-Central Poamoho ridge. Loc. #4""",21.528965,-158.065117,4049
29068,118405,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-07-30,Oahu,Waianae Mountains; Popouwela; Loc. W370 D-3; Valley 3>4,21.459001,-158.096708,50
29076,118413,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-07-30,Oahu,Waianae Mountains; Popouwela; Valleys 3 & 4; Loc. W370 D-4,21.465654,-158.099986,75
38836,128342,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-07-30,Oahu,North>South Helamano; Loc. 312 a; #6,21.543252,-157.975562,50
35537,125109,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-12-17,Oahu,Waianae Mountains; Ekahanui; Loc. 7 = W410A-2,21.448474,-158.094261,50
35497,125069,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-12-17,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 2 = W400B-4,21.451445,-158.094496,50
35498,125070,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-12-17,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 2 = W400B-4,21.451445,-158.094496,50
35499,125071,Amastridae,Laminella sanguinea,Laminella sanguinea,1933-12-17,Oahu,Waianae Mountains; Huliwai>Ekahanui; Loc. 2 = W400B-4,21.451445,-158.094496,50
36028,125577,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-07,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 7 = W410 D-8,21.44056,-158.097667,50
35984,125533,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-07,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 6 = W410 D-7,21.440775,-158.097159,50
35917,125466,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-07,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 5 = W410 D-6,21.440833,-158.096166,50
36210,125759,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-14,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 6 = W410 F-4,21.4381,-158.093628,50
36211,125760,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-14,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 6 = W410 F-4,21.4381,-158.093628,50
36156,125705,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-14,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 5 = W410 F-3a,21.438209,-158.093176,50
36113,125662,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-14,Oahu,Waianae Mountains; Ekahanui; Valley I>II; Loc. 4 = W410 F-3,21.438584,-158.093153,50
36276,125825,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-14,Oahu,Waianae Mountains; Ekahanui; Valley II; Loc. 8 = W410 E-3,21.438664,-158.095195,50
36392,125941,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-21,Oahu,Waianae Mountains; Pualii>Ekahanui; Loc. 4 = W410 F-8,21.437529,-158.092928,50
36343,125892,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-21,Oahu,Waianae Mountains; Ekahanui; Valley I; Loc. 3 = W410 F-6,21.438043,-158.092046,50
36346,125895,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-01-21,Oahu,Waianae Mountains; Ekahanui; Valley I; Loc. 3 = W410 F-6,21.438043,-158.092046,50
36548,126097,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 B-5,21.45036,-158.091776,50
36559,126108,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 B-6,21.451806,-158.092134,50
36560,126109,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 B-6,21.451806,-158.092134,50
36731,126280,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 7 = W400 A-10,21.452138,-158.094508,75
36682,126231,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-9,21.452248,-158.093676,50
36683,126232,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-9,21.452248,-158.093676,50
36587,126136,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 A-3,21.452376,-158.092172,50
36588,126137,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 A-3,21.452376,-158.092172,50
36589,126138,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 A-3,21.452376,-158.092172,50
36624,126173,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 4 = W400 A-6,21.452462,-158.092644,50
36625,126174,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-04,Oahu,Waianae Mountains; Huliwai; Loc. 4 = W400 A-6,21.452462,-158.092644,50
36800,126349,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 A-9,21.452248,-158.093676,50
36841,126390,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 A-8,21.452444,-158.09363,50
36859,126408,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 4 = W400 A-11,21.452456,-158.094896,75
36852,126401,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400 A-7,21.45296,-158.093756,50
36937,126463,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-13,21.453457,-158.09453,50
36938,126464,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-11,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-13,21.453457,-158.09453,50
36979,126505,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 1 = W400 B-3,21.450195,-158.089795,50
36999,126525,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 B-2,21.451557,-158.088841,50
37000,126526,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 2 = W400 B-2,21.451557,-158.088841,50
37030,126556,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 6 = W400 A-2,21.454307,-158.09188,50
37035,126561,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 7 = W400-14,21.454461,-158.092344,100
37055,126581,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 8 = W400-9,21.45494,-158.095412,50
37041,126567,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai; Loc. 7-1/2 = W400-15,21.455233,-158.092749,50
37073,126599,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-18,Oahu,Waianae Mountains; Huliwai>Wailele; Loc. 11 = W400-5,21.456152,-158.093478,50
35653,125225,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 1 = W410 C-8,21.441823,-158.093318,50
35701,125273,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 3 = W410 C-6,21.441968,-158.09615,50
35796,125368,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 5 = W410 C-4,21.442181,-158.097951,50
35755,125327,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 4 = W410 C-5,21.442205,-158.096943,50
35670,125242,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 2 = W410 C-7,21.442319,-158.093675,50
35825,125397,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 6 = W410 C-3,21.443233,-158.097369,50
35838,125410,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-02-25,Oahu,Waianae Mountains; Ekahanui; Valley III; Loc. 7 = W410 C-2,21.443666,-158.095889,75
35546,125118,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 1 = W410B-6,21.444128,-158.095003,50
35578,125150,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 3 = W410B-5,21.444449,-158.096323,83
35602,125174,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 4 = W410B-4,21.444752,-158.096756,50
35624,125196,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 6 = W410 B-2,21.445693,-158.094416,61
35615,125187,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 5 = W410A-3,21.446345,-158.095846,50
35616,125188,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-04,Oahu,Waianae Mountains; Ekahanui; Valley IV; Loc. 5 = W410A-3,21.446345,-158.095846,50
37101,126627,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-11,Oahu,Waianae Mountains; Huliwai; Loc. 3 = W400-13,21.453457,-158.09453,50
37132,126658,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-11,Oahu,Waianae Mountains; Huliwai>Waieli; Loc. 4 = W400-11,21.454461,-158.092344,100
37186,126712,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-11,Oahu,Waianae Mountains; Huliwai>Waikele; Loc. 7 = W400-5,21.456481,-158.088162,130
37167,126693,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-11,Oahu,Waianae Mountains; Waieli; Loc. 6 = W370 D-3 = W371 D-3,21.4576,-158.096782,100
37168,126694,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-11,Oahu,Waianae Mountains; Waieli; Loc. 6 = W370 D-3 = W371 D-3,21.4576,-158.096782,100
37391,126917,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> Loc. W451-1 = Loc. 1 See map,21.419537,-158.091615,50
37392,126918,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> Loc. W451-1 = Loc. 1 See map,21.419537,-158.091615,50
37515,127041,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> W; Loc. 4 = W440 A-1a,21.420793,-158.0923,50
37516,127042,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> W; Loc. 4 = W440 A-1a,21.420793,-158.0923,50
37517,127043,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> W; Loc. 4 = W440 A-1a,21.420793,-158.0923,50
37683,127209,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> W; Loc. 6 = W440 A-2,21.421209,-158.092848,50
37684,127210,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo> W; Loc. 6 = W440 A-2,21.421209,-158.092848,50
37733,127259,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-25,Oahu,Waianae Mountains; Napepeolelo; Loc. 9 = W440 A-3a,21.421488,-158.094372,50
37836,127362,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-30,Oahu,Waianae Mountains; Palawai; Loc. 3 = W450-3,21.41735,-158.093022,50
37837,127363,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-30,Oahu,Waianae Mountains; Palawai; Loc. 3 = W450-3,21.41735,-158.093022,50
37976,127479,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-03-30,Oahu,Waianae Mountains; Palawai; Loc. 11 = W450-4,21.418104,-158.093372,100
38043,127546,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-04-01,Oahu,Waianae Mountains; Napepeolelo; Loc. 1 = W440 A-1a,21.420793,-158.0923,50
38044,127547,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-04-01,Oahu,Waianae Mountains; Napepeolelo; Loc. 1 = W440 A-1a,21.420793,-158.0923,50
38159,127662,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-04-08,Oahu,Waianae Mountains; Palawai; Loc. 2 = W151 B-2; See map,21.412928,-158.092725,50
38204,127707,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-04-08,Oahu,Waianae Mountains; Palawai; Loc. 6 = W450 A-2 = W453 A-1,21.414988,-158.096233,50
38853,128359,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-05-20,Oahu,Poamoho>Helemano = Loc. 300 aa; Loc. #1,21.52916,-157.969375,5152
38862,128368,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-05-20,Oahu,North Poamoho; Loc. 293a = Loc. #2,21.53109,-157.965365,127
39257,128763,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-06-17,Oahu,North Helemano>Opaeula; Loc. 337b = Loc. #4,21.55338,-157.963294,50
40056,129539,Amastridae,Laminella sanguinea,Laminella sanguinea,1934-10-04,Oahu,Waianae Mountains; Haleauau; New Kaala Trail; Loc. 7 = W320-C-3 #7501,21.499929,-158.135862,50
52374,169912,Amastridae,Laminella sanguinea,Laminella sanguinea,1935-01-01,Oahu,Waialua,21.571398,-158.127232,
43080,132496,Amastridae,Laminella sanguinea,Laminella sanguinea,1935-07-04,Oahu,Poamoho>Helemano; Loc. 2,21.52916,-157.969375,5152
43091,132507,Amastridae,Laminella sanguinea,Laminella sanguinea,1935-07-04,Oahu,Poamoho>Helemano; Loc. 4,21.52916,-157.969375,5152
45292,134731,Amastridae,Laminella sanguinea,Laminella sanguinea,1935-09-03,Oahu,Waianae Mountains; Pulee Gulch I>II; Haleauau; mauka of 4th hill & just makai of 5th hill; Loc. = 311-4,21.508658,-158.129807,50
45308,134747,Amastridae,Laminella sanguinea,Laminella sanguinea,1935-09-03,Oahu,Waianae Mountains; Pulee Gulch I>II; Haleauau; Loc. 7 = 311-7,21.511097,-158.132346,50
1311472,385861,Amastridae,Laminella sanguinea,Laminella sanguinea,1935-11-03,Oahu,"About 15 minutes from end of road, along trail, Helemano, Oahu",21.544534,-158.007658,9185
48640,165180,Amastridae,Laminella sanguinea,Laminella sanguinea,1936-03-15,Oahu,Waianae Mountains; South Haleauau; Loc. 3 = W320H-2,21.496443,-158.132331,50
58204,177310,Amastridae,Laminella sanguinea,Laminella sanguinea,1936-04-22,Oahu,Waianae Mountains; Central Ekahanui; South slope; Loc. 2 = W410 B-8,21.443817,-158.090561,100
48666,165206,Amastridae,Laminella sanguinea,Laminella sanguinea,1936-04-26,Oahu,Waianae Mountains; South Haleauau; Loc. 3 = W320H-3,21.495818,-158.133333,50
48678,165218,Amastridae,Laminella sanguinea,Laminella sanguinea,1936-04-26,Oahu,Waianae Mountains; South Haleauau; Loc. 5 = W320J-3,21.495823,-158.128546,130
48659,165199,Amastridae,Laminella sanguinea,Laminella sanguinea,1936-04-26,Oahu,Waianae Mountains; South Haleauau; Loc. 2 = W320H-2,21.496415,-158.132419,50
